oID	Oocyte.1_vs_cell64.128.2_adjp	cell64.128.2_vs_Sphere.3_adjp	Sphere.3_vs_Shield.4_adjp	Shield.4_vs_per75Epiboly.5_adjp	per75Epiboly.5_vs_dpf1.6_adjp	Oocyte.1_vs_cell64.128.2_p	cell64.128.2_vs_Sphere.3_p	Sphere.3_vs_Shield.4_p	Shield.4_vs_per75Epiboly.5_p	per75Epiboly.5_vs_dpf1.6_p	Oocyte.1_vs_cell64.128.2_LFC	cell64.128.2_vs_Sphere.3_LFC	Sphere.3_vs_Shield.4_LFC	Shield.4_vs_per75Epiboly.5_LFC	per75Epiboly.5_vs_dpf1.6_LFC	Accession	mitofates	targetp	accession	gene_id	gene_name	ID	uID
ENSDARP00000155744.1|NA	0	0.07960836	0.0944746113	0	0	0	0.00180426	0.004537625	0	0	0	-2.466749580896357	2.092525290561314	0	0	ENSDARP00000155744.1	No mitochondrial presequence	noTP	ENSDARP00000155744	ENSDARG00000116441	ssrp1a.ENSDARP00000155744	ENSDARG00000116441	ENSDARG00000116441|ssrp1a.ENSDARP00000155744
ENSDARP00000062670.4|tuba8l	0	0.7161918	0.3046682998	0.980908821	0.326142	0	0.4346178	0.06323502	0.8838108	0.1859884	0	-1.1346596918624696	-3.081015388740783	-0.09962080681681737	-0.9842139781641692	ENSDARP00000062670.4	No mitochondrial presequence	noTP	ENSDARP00000062670	ENSDARG00000042708	tuba8l.ENSDARP00000062670	ENSDARG00000042708	ENSDARG00000042708|tuba8l.ENSDARP00000062670
ENSDARP00000153975.1|NA	0	0	0	0	0.1554687	0	0	0	0	0.04550974	0	0	0	0	-1.9913417114599674	ENSDARP00000153975.1	No mitochondrial presequence	noTP	ENSDARP00000153975	ENSDARG00000020820	srp68.ENSDARP00000153975	ENSDARG00000020820	ENSDARG00000020820|srp68.ENSDARP00000153975
ENSDARP00000021168.5|ppp1r14aa	0	0	0.4928954514	0.869886006	0.5752694	0	0	0.2108946	0.5820021	0.4414055	0	0	-0.4244679422515591	-0.2655833746957446	0.5433497296726412	ENSDARP00000021168.5	No mitochondrial presequence	noTP	ENSDARP00000021168	ENSDARG00000011239	ppp1r14aa.ENSDARP00000021168	ENSDARG00000011239	ENSDARG00000011239|ppp1r14aa.ENSDARP00000021168
ENSDARP00000142403.1|NA	0	0	0.8610180633	0.293592909	0.09783159	0	0	0.7686454	0.01621445	0.02352072	0	0	-0.09849453355409764	-1.6101393019218544	1.48651592056931	ENSDARP00000142403.1	No mitochondrial presequence	noTP	ENSDARP00000142403	ENSDARG00000032601	macrod2.ENSDARP00000142403	ENSDARG00000032601	ENSDARG00000032601|macrod2.ENSDARP00000142403
ENSDARP00000003841.8|NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	ENSDARP00000003841.8	Possessing mitochondrial presequence	noTP	ENSDARP00000003841	ENSDARG00000025703	dmgdh.ENSDARP00000003841	ENSDARG00000025703	ENSDARG00000025703|dmgdh.ENSDARP00000003841
ENSDARP00000138869.1|NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	ENSDARP00000138869.1	No mitochondrial presequence	noTP	ENSDARP00000138869	ENSDARG00000078183	zgc:165453.ENSDARP00000138869	ENSDARG00000078183	ENSDARG00000078183|zgc:165453.ENSDARP00000138869
AAH93253.1|idh3g;	0	0	0	0	0.0888553	0	0	0	0	0.02033467	0	0	0	0	-2.944160642053749	AAH93253.1	Possessing mitochondrial presequence	noTP	NA	NA	idh3g;	AAH93253.1	AAH93253.1|idh3g;
ENSDARP00000156982.1|NA	0	0.3026204	0.7852756121	0.733342666	0.7171339	0	0.04698384	0.6506863	0.328158	0.6062213	0	-2.3361064060380574	-0.5023253815768284	-1.1574184823845923	0.39960683961282056	ENSDARP00000156982.1	No mitochondrial presequence	noTP	ENSDARP00000156982	ENSDARG00000041493	ipo4.ENSDARP00000156982	ENSDARG00000041493	ENSDARG00000041493|ipo4.ENSDARP00000156982
ENSDARP00000071121.5|NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	ENSDARP00000071121.5	No mitochondrial presequence	noTP	ENSDARP00000071121	ENSDARG00000054458	slmapa.ENSDARP00000071121	ENSDARG00000054458	ENSDARG00000054458|slmapa.ENSDARP00000071121
ENSDARP00000094436.4|NA	0	0	0.0480014514	0.084657293	0.001632392	0	0	9.548567e-4	7.851857e-4	6.326025e-5	0	0	-1.3690255411211525	1.416339586818129	-2.51023171208763	ENSDARP00000094436.4	No mitochondrial presequence	noTP	ENSDARP00000094436	ENSDARG00000019556	clcn7.ENSDARP00000094436	ENSDARG00000019556	ENSDARG00000019556|clcn7.ENSDARP00000094436
ENSDARP00000133612.1|psmd1	0.7231866445	0.2883264	0.1084861168	0.981027183	0.397472	0.5387074	0.04174198	0.006150543	0.894833	0.257262	0.2669993458065276	-1.503030066429774	-2.3275957250635946	-0.08777814721067886	-0.7220467864311881	ENSDARP00000133612.1	No mitochondrial presequence	noTP	ENSDARP00000133612	ENSDARG00000003189	psmd1.ENSDARP00000133612	ENSDARG00000003189	ENSDARG00000003189|psmd1.ENSDARP00000133612
AAH44389.1|ktn1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	AAH44389.1	No mitochondrial presequence	noTP	NA	NA	ktn1	AAH44389.1	AAH44389.1|ktn1
ENSDARP00000134724.1|eif3s6ip	0	0	0.1952333715	0.552650106	0.05959016	0	0	0.02193189	0.143847	0.01124688	0	0	-2.51760261326063	-1.4628995167359649	-2.149538899106818	ENSDARP00000134724.1	No mitochondrial presequence	noTP	ENSDARP00000134724	ENSDARG00000101082	eif3s6ip.ENSDARP00000134724	ENSDARG00000101082	ENSDARG00000101082|eif3s6ip.ENSDARP00000134724
ENSDARP00000047768.7|NA	0.578821786	0.5905014	0.7223966615	0.793056675	0.02094896	0.3590267	0.2583785	0.5607789	0.4155858	0.002537198	0.5411036879656304	-1.5436356206619697	-1.0305977042584116	-1.1617013002773373	2.9838379979287546	ENSDARP00000047768.7	No mitochondrial presequence	noTP	ENSDARP00000047768	ENSDARG00000006112	myof.ENSDARP00000047768	ENSDARG00000006112	ENSDARG00000006112|myof.ENSDARP00000047768
ENSDARP00000012488.9|ruvbl1	0.9605447224	0.08117776	0.3649652269	0.964869024	0.8510861	0.92717020000000006	0.001901494	0.1009075	0.8396598	0.7879759	-0.022677418668814835	-2.2425913566471904	1.0663760629070882	0.13324625503933	0.30383283278750206	ENSDARP00000012488.9	No mitochondrial presequence	noTP	ENSDARP00000012488	ENSDARG00000002591	ruvbl1.ENSDARP00000012488	ENSDARG00000002591	ENSDARG00000002591|ruvbl1.ENSDARP00000012488
ENSDARP00000054025.4|rcc1	0.6641352892	0.02325092	0.0194599339	0	0	0.4634775	1.720697e-4	1.28444e-4	0	0	-0.2540451713283841	-4.394962709735583	4.130910631147307	0	0	ENSDARP00000054025.4	No mitochondrial presequence	noTP	ENSDARP00000054025	ENSDARG00000037158	rcc1.ENSDARP00000054025	ENSDARG00000037158	ENSDARG00000037158|rcc1.ENSDARP00000054025
ENSDARP00000113453.1|atp6v1h	0.5374986271	0.4306932	0	0.713412146	0.21241670000000001	0.3070005	0.1247345	0	0.2945638	0.08963205	0.5647664414127317	-0.8772023904840857	0	-0.9842131886692794	-2.0255788168203095	ENSDARP00000113453.1	No mitochondrial presequence	noTP	ENSDARP00000113453	ENSDARG00000006370	atp6v1h.ENSDARP00000113453	ENSDARG00000006370	ENSDARG00000006370|atp6v1h.ENSDARP00000113453
ENSDARP00000154310.1|NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	ENSDARP00000154310.1	No mitochondrial presequence	noTP	ENSDARP00000154310	ENSDARG00000002597	pabpc1l.ENSDARP00000154310	ENSDARG00000002597	ENSDARG00000002597|pabpc1l.ENSDARP00000154310
ENSDARP00000136434.1|LOC100003	0	0	0.2666718059	0.82400545	0.4181673	0	0	0.04329779	0.4732235	0.2807558	0	0	-1.4476521339504633	0.6820356617069113	-0.9381953681701536	ENSDARP00000136434.1	No mitochondrial presequence	noTP	ENSDARP00000136434	ENSDARG00000037967	si:dkey-16l2.16.ENSDARP00000136434	ENSDARG00000037967	ENSDARG00000037967|si:dkey-16l2.16.ENSDARP00000136434
ENSDARP00000042765.5|adh8b	0	0.2917656	0.2168174543	0.604713302	0.6477909	0	0.04300516	0.0258598	0.1876345	0.5245788	0	-1.5236786166791656	-2.79019929614354	-1.1813399083659026	0.39931314377802113	ENSDARP00000042765.5	No mitochondrial presequence	noTP	ENSDARP00000042765	ENSDARG00000024278	adh8b.ENSDARP00000042765	ENSDARG00000024278	ENSDARG00000024278|adh8b.ENSDARP00000042765
ENSDARP00000139143.1|NA	0.8515161801	0.278994	0.8461493357	0.94522886	0.2760056	0.7226738	0.03794358	0.7452358	0.755147	0.1391723	0.09761236015559917	-0.9060273387878989	-0.21317443392794538	0.2614392945176587	-1.0428957019583869	ENSDARP00000139143.1	No mitochondrial presequence	noTP	ENSDARP00000139143	ENSDARG00000102078	RAB35.ENSDARP00000139143	ENSDARG00000102078	ENSDARG00000102078|RAB35.ENSDARP00000139143
ENSDARP00000027385.7|hnrnph1l	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	ENSDARP00000027385.7	No mitochondrial presequence	noTP	ENSDARP00000027385	ENSDARG00000005551	hnrnph1l.ENSDARP00000027385	ENSDARG00000005551	ENSDARG00000005551|hnrnph1l.ENSDARP00000027385
ENSDARP00000144687.1|NA	0	0	0.112810883	0.89234465	0.979266	0	0	0.007107738	0.6451193	0.9692382	0	0	-1.5322901089198324	-0.7298627498784879	0.06721873827982994	ENSDARP00000144687.1	No mitochondrial presequence	noTP	ENSDARP00000144687	ENSDARG00000116682	vps26b.ENSDARP00000144687	ENSDARG00000116682	ENSDARG00000116682|vps26b.ENSDARP00000144687
ENSDARP00000146967.1|NA	0	0.999533	0.2517486751	0.981987353	0.7774347	0	0.9972214	0.03842653	0.931987	0.6868438	0	-0.0019475536784375035	-1.8463331048344291	0.04996360396048039	0.46743826569393954	ENSDARP00000146967.1	No mitochondrial presequence	noTP	ENSDARP00000146967	ENSDARG00000104342	csnk1g1.ENSDARP00000146967	ENSDARG00000104342	ENSDARG00000104342|csnk1g1.ENSDARP00000146967
ENSDARP00000102961.1|ipo7	0	0.363706	0.0087193958	0.287608281	0.2799617	0	0.08091702	4.563138e-5	0.01471862	0.1418189	0	-0.7108925408236074	-3.0399537450124483	-0.9203585892251784	0.4555940093624584	ENSDARP00000102961.1	No mitochondrial presequence	noTP	ENSDARP00000102961	ENSDARG00000035751	ipo7.ENSDARP00000102961	ENSDARG00000035751	ENSDARG00000035751|ipo7.ENSDARP00000102961
ENSDARP00000117225.1|NA	0.3160882623	0.4332291	0	0	0.9445187	0.1062314	0.1262319	0	0	0.9205055	1.0669429915608502	-1.0444379445114602	0	0	-0.10252929004050973	ENSDARP00000117225.1	No mitochondrial presequence	SP	ENSDARP00000117225	ENSDARG00000062987	tyw1.ENSDARP00000117225	ENSDARG00000062987	ENSDARG00000062987|tyw1.ENSDARP00000117225
ENSDARP00000026915.7|LOC100329	0	0.853607	0.0236558243	0.476148675	0.007702522	0	0.6915433	2.372804e-4	0.08888743	6.146786e-4	0	-0.2524344409653256	-3.553666764491021	-0.9565246220539682	-2.849685240417699	ENSDARP00000026915.7	No mitochondrial presequence	noTP	ENSDARP00000026915	ENSDARG00000070787	jupa.ENSDARP00000026915	ENSDARG00000070787	ENSDARG00000070787|jupa.ENSDARP00000026915
XP_005168848.1|pl10;	0.6638743253	0.3865801	0.2661936202	0.620936912	0.0304141	0.4614713	0.0985225	0.04255512	0.2040559	0.004381692	0.6106862891324106	-2.134805531895532	-2.249063289568101	-0.8656892028837695	-2.2872457695017654	XP_005168848.1	No mitochondrial presequence	noTP	XP_005168848	ENSDARG00000005774	ddx3xb.XP_005168848	ENSDARG00000005774	ENSDARG00000005774|ddx3xb.XP_005168848
ENSDARP00000034904.4|psmc4	0.9062767078	0.3244313	0.1078765996	0.997447595	0.1766058	0.8103027	0.05687302	0.006030891	0.9757627	0.05743242	-0.08136173361092248	-1.3486235312467922	-2.540139185322633	-0.016157564803300037	-1.1046716604371578	ENSDARP00000034904.4	No mitochondrial presequence	noTP	ENSDARP00000034904	ENSDARG00000027099	psmc4.ENSDARP00000034904	ENSDARG00000027099	ENSDARG00000027099|psmc4.ENSDARP00000034904
ENSDARP00000096983.3|zgc:15824	0	0.3945832	0.3852140713	0.841000558	0.523796	0	0.1032649	0.1137076	0.5279503	0.3835992	0	-1.5148037265825418	-1.8452381719881212	1.0737394939034628	-1.4896561871854992	ENSDARP00000096983.3	No mitochondrial presequence	SP	ENSDARP00000096983	ENSDARG00000071699	ids.ENSDARP00000096983	ENSDARG00000071699	ENSDARG00000071699|ids.ENSDARP00000096983
NP_999977.1|epb41l3b	0.3467378921	0.2375474	0.4849168281	0.550237064	0.03217784	0.129312	0.02307352	0.2016761	0.1421987	0.004726688	-0.8301323129812906	-1.4228990726251858	1.299875871271072	-1.60297071059609	-1.7034029612354318	NP_999977.1	No mitochondrial presequence	noTP	NP_999977	ENSDARG00000019917	epb41l3b.NP_999977	ENSDARG00000019917	ENSDARG00000019917|epb41l3b.NP_999977
ENSDARP00000093249.3|NA	0.7319954599	0.492318	0.1692000794	0.429425101	0.2310497	0.5473991	0.1655013	0.01608618	0.06698452	0.1037765	0.21903720368516974	-1.1476979476674551	-2.3736429455484447	-1.0702294002053012	-0.8988129802882578	ENSDARP00000093249.3	No mitochondrial presequence	noTP	ENSDARP00000093249	ENSDARG00000070043	dars1.ENSDARP00000093249	ENSDARG00000070043	ENSDARG00000070043|dars1.ENSDARP00000093249
AAH77134.1|tmf1	0.3303577369	0.2642834	0.639195103	0	0	0.1198388	0.03017601	0.4020358	0	0	0.63422021549463	-0.9443519741443275	-0.2079654912669626	0	0	AAH77134.1	No mitochondrial presequence	noTP	NA	NA	tmf1	AAH77134.1	AAH77134.1|tmf1
XP_021326630.1|prkacaa	0.3946387842	0.7656635	0.0594698556	0.457487707	0.4030288	0.1688028	0.5142199	0.001683091	0.08023393	0.2641404	-1.019001884517299	-0.5903339199881262	-3.6635087234905463	-0.8680698264444502	0.4351228425166419	XP_021326630.1	No mitochondrial presequence	noTP	XP_021326630	ENSDARG00000100349	prkacaa.XP_021326630	ENSDARG00000100349	ENSDARG00000100349|prkacaa.XP_021326630
XP_009296349.1|vps4b	0	0.5048036	0.3825421562	0.811694848	0.6457114	0	0.1781392	0.1109422	0.4506763	0.5222473	0	-0.34256863959673695	-0.9763614124810575	-0.6365990389262292	0.4390216427638164	XP_009296349.1	No mitochondrial presequence	noTP	XP_009296349	ENSDARG00000069175	vps4b.XP_009296349	ENSDARG00000069175	ENSDARG00000069175|vps4b.XP_009296349
XP_009299395.1|golga2	0.6242820805	0.8255711	0	0	0	0.413646	0.6363975	0	0	0	0.3143578190792693	-0.24977205734534405	0	0	0	XP_009299395.1	No mitochondrial presequence	noTP	XP_009299395	ENSDARG00000063197	golga2.XP_009299395	ENSDARG00000063197	ENSDARG00000063197|golga2.XP_009299395
ENSDARP00000015781.7|actr1	0.7438615712	0.5745509	0.6640664067	0.685259779	0.127043	0.56457	0.2422249	0.4503372	0.2585613	0.03454207	-0.27400525838679085	-1.030667644288446	-0.9691438598700821	-1.2913918533365107	-1.0362362098998976	ENSDARP00000015781.7	No mitochondrial presequence	noTP	ENSDARP00000015781	ENSDARG00000011611	actr1.ENSDARP00000015781	ENSDARG00000011611	ENSDARG00000011611|actr1.ENSDARP00000015781
XP_005173296.1|sept6	0.7710504182	0.790382	0.7583677558	0	0.3489834	0.5971714	0.5661561	0.6128458	0	0.2101047	0.1675430509776162	0.2967622450684473	-0.3574770266502623	0	-1.3526853928531628	XP_005173296.1	No mitochondrial presequence	noTP	NA	NA	sept6	XP_005173296.1	XP_005173296.1|sept6
ENSDARP00000017878.7|NA	0.4881167941	0.3699803	0.1029354071	0.561097245	0.722426	0.2532905	0.08416511	0.005467469	0.1535803	0.6124805	0.7649703628242377	-1.244150701653977	-1.0474183631682086	-0.3950314757225704	-0.18221622933473036	ENSDARP00000017878.7	No mitochondrial presequence	noTP	ENSDARP00000017878	ENSDARG00000020377	eif4g2a.ENSDARP00000017878	ENSDARG00000020377	ENSDARG00000020377|eif4g2a.ENSDARP00000017878
ENSDARP00000109303.1|NA	0	0	0	0.981027183	0.02378714	0	0	0	0.9244999	0.003022467	0	0	0	-0.03911683425234399	-3.2348806183243655	ENSDARP00000109303.1	No mitochondrial presequence	noTP	ENSDARP00000109303	ENSDARG00000044902	atp2b4.ENSDARP00000109303	ENSDARG00000044902	ENSDARG00000044902|atp2b4.ENSDARP00000109303
ENSDARP00000111634.3|NA	0	0	0.5303414884	0.65473037	0.5483611	0	0	0.253722	0.2346209	0.411335	0	0	0.5510879904194677	-0.6303002535351955	0.30033295852584974	ENSDARP00000111634.3	No mitochondrial presequence	noTP	ENSDARP00000111634	ENSDARG00000014373	ddx4.ENSDARP00000111634	ENSDARG00000014373	ENSDARG00000014373|ddx4.ENSDARP00000111634
ENSDARP00000058875.7|kpnb3	0.3809244515	0.7287647	0.1029354071	0.624929119	0.02294821	0.1570251	0.4598395	0.005485569	0.2071052	0.002876629	0.7627097447564667	-0.44899792123255683	-2.292955658458361	-0.7672878761117881	-2.3081449316529645	ENSDARP00000058875.7	No mitochondrial presequence	noTP	ENSDARP00000058875	ENSDARG00000040245	kpnb3.ENSDARP00000058875	ENSDARG00000040245	ENSDARG00000040245|kpnb3.ENSDARP00000058875
XP_005157480.1|cltcb	0.5566576681	0.8693162	0.0688773455	0.69867606	0.2356392	0.3333354	0.7222254	0.002520503	0.2708605	0.1081677	0.43217133878660036	-0.15571683989771673	-1.8462396685843887	-0.4044927639294566	-0.6085935173775834	XP_005157480.1	No mitochondrial presequence	noTP	XP_005157480	ENSDARG00000090716	cltcb.XP_005157480	ENSDARG00000090716	ENSDARG00000090716|cltcb.XP_005157480
ENSDARP00000024129.5|eif3m	0.9783651886	0.8728133	0.0481139332	0.876421353	0.08634339	0.9593862	0.7395902	0.001020434	0.5945373	0.01926872	0.029812271555458653	-0.21841158345486053	-3.069119818848427	0.5780291073041732	-3.138919304142283	ENSDARP00000024129.5	No mitochondrial presequence	noTP	ENSDARP00000024129	ENSDARG00000013931	eif3m.ENSDARP00000024129	ENSDARG00000013931	ENSDARG00000013931|eif3m.ENSDARP00000024129
XP_021323309.1|nup205	0	0.5309993	0.5964640168	0.280438575	0	0	0.1982037	0.338102	0.012879	0	0	0.8817313658609022	0.6139144566283107	-1.7202449352177038	0	XP_021323309.1	No mitochondrial presequence	noTP	NA	NA	nup205	XP_021323309.1	XP_021323309.1|nup205
XP_021326548.1|dnm2;	0.3595280784	0.3026204	0	0	0	0.1422769	0.04725421	0	0	0	0.7472373344230203	-1.0596732834943743	0	0	0	XP_021326548.1	No mitochondrial presequence	noTP	XP_021326548	ENSDARG00000069937	dnm2a.XP_021326548	ENSDARG00000069937	ENSDARG00000069937|dnm2a.XP_021326548
ENSDARP00000112341.3|enpp1	0	0	0	0	0.9832337	0	0	0	0	0.9742068	0	0	0	0	0.02162030963916848	ENSDARP00000112341.3	No mitochondrial presequence	noTP	ENSDARP00000112341	ENSDARG00000005789	enpp1.ENSDARP00000112341	ENSDARG00000005789	ENSDARG00000005789|enpp1.ENSDARP00000112341
ENSDARP00000139236.1|NA	0	0.1939498	0.5708931746	0.218184764	0.4644213	0	0.01399453	0.3007584	0.005151074	0.3260132	0	-1.9776560397483212	-0.5043657386374557	-2.614125284961474	0.6013663021599348	ENSDARP00000139236.1	No mitochondrial presequence	SP	ENSDARP00000139236	ENSDARG00000105118	GGH.ENSDARP00000139236	ENSDARG00000105118	ENSDARG00000105118|GGH.ENSDARP00000139236
ENSDARP00000122067.1|ghdc;	0.7894940247	0.8817596	0.8197252992	0.791997275	0.5664788	0.6248566	0.7536965	0.6992511	0.413695	0.4310397	0.3010773465283385	-0.29226185781359154	-0.30272622019013057	0.6253939390211993	-0.56953029387429	ENSDARP00000122067.1	No mitochondrial presequence	SP	ENSDARP00000122067	ENSDARG00000055569	ghdc.ENSDARP00000122067	ENSDARG00000055569	ENSDARG00000055569|ghdc.ENSDARP00000122067
ENSDARP00000082438.3|abcb10	0	0	0	0.979080773	0.457829	0	0	0	0.8758344	0.3205773	0	0	0	-0.06330725998316974	-0.8111026497285951	ENSDARP00000082438.3	Possessing mitochondrial presequence	mTP	ENSDARP00000082438	ENSDARG00000061591	abcb10.ENSDARP00000082438	ENSDARG00000061591	ENSDARG00000061591|abcb10.ENSDARP00000082438
ENSDARP00000035728.6|umps	0.7888180958	0.2220416	0.3572673906	0.82435855	0.1555894	0.6239177	0.01815526	0.09488698	0.4754311	0.04559999	-0.39189592357072783	-2.5322565667112515	-1.4026634481390776	0.6933988667762722	2.705685722403017	ENSDARP00000035728.6	No mitochondrial presequence	noTP	ENSDARP00000035728	ENSDARG00000012215	umps.ENSDARP00000035728	ENSDARG00000012215	ENSDARG00000012215|umps.ENSDARP00000035728
XP_005172323.1|rbm4.3	0	0.07548685	0.3780866803	0.733342666	0.1315163	0	0.001342633	0.1065194	0.3297395	0.03636204	0	-3.495390048214007	0.8339939502751753	0.5385573799013686	-1.8758184571302448	XP_005172323.1	No mitochondrial presequence	noTP	XP_005172323	ENSDARG00000022129	rbm4.3.XP_005172323	ENSDARG00000022129	ENSDARG00000022129|rbm4.3.XP_005172323
ENSDARP00000140069.1|rtcb;	0	0	0.3046682998	0.835033462	0.4267618	0	0	0.06350136	0.5102414	0.2891775	0	0	-2.1197917156058406	-0.7138505477247835	-0.9969077059364028	ENSDARP00000140069.1	No mitochondrial presequence	noTP	ENSDARP00000140069	ENSDARG00000101047	rtcb.ENSDARP00000140069	ENSDARG00000101047	ENSDARG00000101047|rtcb.ENSDARP00000140069
XP_009299824.1|gpr107	0.3859260372	0.2837505	0.9778705034	0.916567174	0.05673293	0.1609401	0.04043406	0.9646066	0.6901575	0.01036834	0.6223647520446938	-1.0822333429258877	0.01880658130146592	0.18704087649800835	-1.984026907955811	XP_009299824.1	No mitochondrial presequence	SP	XP_009299824	ENSDARG00000103200	gpr107.XP_009299824	ENSDARG00000103200	ENSDARG00000103200|gpr107.XP_009299824
ENSDARP00000068144.2|LOC100001	0	0	0	0	6.373703e-5	0	0	0	0	2.976211e-7	0	0	0	0	-8.793749575508995	ENSDARP00000068144.2	Possessing mitochondrial presequence	mTP	ENSDARP00000068144	ENSDARG00000051939	pcxb.ENSDARP00000068144	ENSDARG00000051939	ENSDARG00000051939|pcxb.ENSDARP00000068144
ENSDARP00000029000.6|LOC792144	0.8125623026	0.6519202	0.8461493357	0.610795277	0.003029757	0.6589155	0.3341255	0.7457516	0.1940396	1.561951e-4	-0.451332767718382	-1.3328769584649636	-0.4691227059484902	1.6927183342652081	-3.7358912954464647	ENSDARP00000029000.6	No mitochondrial presequence	SP	ENSDARP00000029000	ENSDARG00000024026	sdf2.ENSDARP00000029000	ENSDARG00000024026	ENSDARG00000024026|sdf2.ENSDARP00000029000
ENSDARP00000102380.1|LOC100332	0	0	0	0.834358238	0.3444623	0	0	0	0.5037659	0.2054083	0	0	0	-0.5638208455246667	-1.266256547574963	ENSDARP00000102380.1	No mitochondrial presequence	noTP	ENSDARP00000102380	ENSDARG00000075892	bag6.ENSDARP00000102380	ENSDARG00000075892	ENSDARG00000075892|bag6.ENSDARP00000102380
ENSDARP00000082459.4|prmt5	0	0	0	0.42071311	0.4929904	0	0	0	0.05981307	0.3523349	0	0	0	-0.8148681688051578	-0.31217408311405564	ENSDARP00000082459.4	No mitochondrial presequence	noTP	ENSDARP00000082459	ENSDARG00000079605	prmt5.ENSDARP00000082459	ENSDARG00000079605	ENSDARG00000079605|prmt5.ENSDARP00000082459
ENSDARP00000011017.6|cand1	0.4320544039	0.1809599	0.1855170728	0.968466127	0.6065809	0.2036648	0.008621125	0.01990283	0.849212	0.4778538	0.7431684147747186	-2.684413205392761	-1.6934472372017373	-0.05975034756440902	-0.2472326141747472	ENSDARP00000011017.6	No mitochondrial presequence	noTP	ENSDARP00000011017	ENSDARG00000017841	cand1.ENSDARP00000011017	ENSDARG00000017841	ENSDARG00000017841|cand1.ENSDARP00000011017
ENSDARP00000090576.4|arpc2	0	0.1231037	0.4324784802	0.459242823	0.4469283	0	0.004441299	0.1561494	0.08092896	0.3093148	0	-3.160456282099583	-1.1324625754169904	-1.4010503415076105	0.43540192878552014	ENSDARP00000090576.4	No mitochondrial presequence	noTP	ENSDARP00000090576	ENSDARG00000075989	arpc2.ENSDARP00000090576	ENSDARG00000075989	ENSDARG00000075989|arpc2.ENSDARP00000090576
ENSDARP00000000748.9|mgat4b	0.3041589544	0.3164341	0	0	0	0.09745853	0.0524702	0	0	0	1.4186836102839069	-1.7311195593552606	0	0	0	ENSDARP00000000748.9	No mitochondrial presequence	SP	ENSDARP00000000748	ENSDARG00000004115	mgat4b.ENSDARP00000000748	ENSDARG00000004115	ENSDARG00000004115|mgat4b.ENSDARP00000000748
XP_017214567.1|srp72	0	0	0.5057568247	0.935295917	0.1742754	0	0	0.2232854	0.7295776	0.05579542	0	0	-0.8698567355906143	0.29548691114864545	-1.965683520641387	XP_017214567.1	No mitochondrial presequence	noTP	XP_017214567	ENSDARG00000014139	srp72.XP_017214567	ENSDARG00000014139	ENSDARG00000014139|srp72.XP_017214567
ENSDARP00000072482.4|ruvbl2	0.0060862093	0.06945019	0.5103979847	0.808455786	0.20192	1.829995e-4	0.001124309	0.2288221	0.4454687	0.08256476	2.161529562856323	-2.759208008185528	0.8436715101001557	0.473373177314241	-0.807970343840034	ENSDARP00000072482.4	No mitochondrial presequence	noTP	ENSDARP00000072482	ENSDARG00000055639	ruvbl2.ENSDARP00000072482	ENSDARG00000055639	ENSDARG00000055639|ruvbl2.ENSDARP00000072482
